Field=#~Integer~#~50|Field=Designator~String~Designator~294|Field=Footprint~String~Footprint~57|Field=Quantity~Integer~Quantity~24|Field=Description~String~Description~102|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~61|Field=Model~String~Model~44|Field=Package / Case~String~Package / Case~63|Field=Ratings~String~Ratings~66|Field=Value~String~Value~57|Field=Tolerance~String~Tolerance~89|ReportField=Currency~<none>|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~Learning stand.PrjPcb|ReportField=ProjectFullPath~D:\LS\Learning stand\Learning stand.PrjPcb|ReportField=Title~Bill of Materials For Variant [NotFitContrast] of Project [Learning stand.PrjPcb] (No PCB Document Selected)|ReportField=TotalQuantity~279|ReportField=ReportTime~15:14:03|ReportField=ReportDate~25.04.2020|ReportField=ReportDateTime~25.04.2020 15:14:03|ReportField=OutputName~Bill of Materials|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~NotFitContrast|ReportField=Address1~Address1|ReportField=Address2~Address2|ReportField=Address3~Address3|ReportField=Address4~Address4|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~Самарин И. Д.|ReportField=CheckedBy~Смирнов А. Н.|ReportField=CompanyName~МЭИ ЭР-02м-18|ReportField=ConfigurationParameters~|ReportField=CurrentDate~25.04.2020|ReportField=CurrentTime~11:50:30|ReportField=Date~|ReportField=DocumentFullPathAndName~D:\LS\Learning stand\Communication.SchDoc|ReportField=DocumentName~Communication.SchDoc|ReportField=DocumentNumber~АБВГ.123456.001 Э3|ReportField=DocumentType~Схема электрическая принципиальная|ReportField=DrawnBy~|ReportField=Engineer~|ReportField=EngineerName~|ReportField=FirstReferrence~АБВГ.123456.001|ReportField=ImagePath~|ReportField=Letter1Column~|ReportField=Letter2Column~|ReportField=Letter3Column~|ReportField=Mass~|ReportField=ModifiedDate~24.04.2020|ReportField=NormInspection~|ReportField=Organization~|ReportField=ProcessInspection~|ReportField=ProjectName~Learning stand.PrjPcb|ReportField=Revision~|ReportField=Rule~|ReportField=Scale~1:1|ReportField=SheetNumber~3|ReportField=SheetTotal~|ReportField=Time~|ReportField=Title~Плата отладочная для выполнения лабораторных работ|ReportField=Title2str~по курсу "Информационная электроника"|ReportField=DataSourceFileName~Learning stand.PrjPcb|ReportField=DataSourceFullPath~D:\LS\Learning stand\Learning stand.PrjPcb|ReportField=PCBConfigurationName~Sources|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
65|R9|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
66|R10|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
67|R11|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
68|R12|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
69|R13|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
70|R14|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
71|R15|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
72|R16|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
73|R17|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
74|R18|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
75|R19|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
76|R20|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
77|R21|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
78|R22|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
79|R23|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
80|R24|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
81|R25|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
82|R26|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
83|R27|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
84|R28|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
85|R29|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
86|R30|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
87|R31|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
88|R32|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
89|R33|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
90|R34|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
91|R35|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
92|R36|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
93|R37|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
94|R38|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
95|R39|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
96|R40|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
97|R41|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
98|R42|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
99|R43|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
100|R44|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
101|R45|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
102|R46|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
103|R47|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
104|R48|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
105|R49|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
106|R50|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
107|R51|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
108|R52|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
109|R53|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
110|R54|RESC1608X55N|1|Resistor SMD chip 6.8 Ohm 0.1W 1% 0603|{URL}{URL.TEXT}RC0603FR-076R8L{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|6R8|±1%
111|R55|Trimpot ADC|1|Trimmer THD 20K 500mW 25-turn|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DALPS%2520Electric%2520Co.%252C%2520Ltd.%26mpn%3DRK09K1130A5R%26seller%3DKompel%26sku%3D490-2900-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RK09K1130A5R{URL.TIP}Manufacturer||10.9mm L x 5.0mm W x 10.0mm H|1/2W; ±100ppm/°C|10K|±20%
112|R56|RESC1608X55N|1|Resistor SMD chip 1k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-071KL%26seller%3DCompel%26sku%3D311-1.00KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-071KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|1K|±1%
113|R57|RESC1608X55N|1|Resistor SMD chip 1k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-071KL%26seller%3DCompel%26sku%3D311-1.00KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-071KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|1K|±1%
114|R58|Trimpot ADC|1|Trimmer THD 20K 500mW 25-turn|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DALPS%2520Electric%2520Co.%252C%2520Ltd.%26mpn%3DRK09K1130A5R%26seller%3DKompel%26sku%3D490-2900-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RK09K1130A5R{URL.TIP}Manufacturer||10.9mm L x 5.0mm W x 10.0mm H|1/2W; ±100ppm/°C|10K|±20%
115|R59|RESC1608X55N|1|Resistor SMD chip 1k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-071KL%26seller%3DCompel%26sku%3D311-1.00KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-071KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|1K|±1%
116|R60|RESC1608X55N|1|Resistor SMD chip 1k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-071KL%26seller%3DCompel%26sku%3D311-1.00KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-071KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|1K|±1%
117|R61|RESC1608X55N|1|Resistor SMD chip 10k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0710KL%26seller%3DCompel%26sku%3D311-10.0KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0710KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|10K|±1%
118|R62|RESC1608X55N|1|Resistor SMD chip 470 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCRCW0603470RJNEA%26seller%3DCompel%26sku%3D541-470GCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CRCW0603470RJNEA{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|470R|±5%
119|R63|RESC1608X55N|1|Resistor SMD chip 470 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCRCW0603470RJNEA%26seller%3DCompel%26sku%3D541-470GCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CRCW0603470RJNEA{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|470R|±5%
120|R65|RESC1608X55N|1|Resistor SMD chip 10k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0710KL%26seller%3DCompel%26sku%3D311-10.0KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0710KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|10K|±1%
121|R66|RESC1608X55N|1|Resistor SMD chip 10k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0710KL%26seller%3DCompel%26sku%3D311-10.0KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0710KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|10K|±1%
122|R67|RESC1608X55N|1|Resistor SMD chip 470 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCRCW0603470RJNEA%26seller%3DCompel%26sku%3D541-470GCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CRCW0603470RJNEA{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|470R|±5%
123|R68|RESC1608X55N|1|Resistor SMD chip 1k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-071KL%26seller%3DCompel%26sku%3D311-1.00KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-071KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|1K|±1%
124|R69|RESC1608X55N|1|Resistor SMD chip 470 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCRCW0603470RJNEA%26seller%3DCompel%26sku%3D541-470GCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CRCW0603470RJNEA{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|470R|±5%
125|R70|RESC1608X55N|1|Resistor SMD chip 10k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0710KL%26seller%3DCompel%26sku%3D311-10.0KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0710KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|10K|±1%
126|R71|RESC1608X55N|1|Resistor SMD chip 10k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0710KL%26seller%3DCompel%26sku%3D311-10.0KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0710KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|10K|±1%
127|R72|RESC1608X55N|1|Resistor SMD chip 10k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0710KL%26seller%3DCompel%26sku%3D311-10.0KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0710KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|10K|±1%
128|R73|RESC1608X55N|1|Resistor SMD chip 10k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0710KL%26seller%3DCompel%26sku%3D311-10.0KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0710KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|10K|±1%
129|R74|RESC1608X55N|1|Resistor SMD chip 10k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0710KL%26seller%3DCompel%26sku%3D311-10.0KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0710KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|10K|±1%
130|R75|RESC1608X55N|1|Resistor SMD chip 470 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCRCW0603470RJNEA%26seller%3DCompel%26sku%3D541-470GCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CRCW0603470RJNEA{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|470R|±5%
131|R76|RESC1608X55N|1|Resistor SMD chip 470 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCRCW0603470RJNEA%26seller%3DCompel%26sku%3D541-470GCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CRCW0603470RJNEA{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|470R|±5%
132|R77|RESC1608X55N|1|Resistor SMD chip 470 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCRCW0603470RJNEA%26seller%3DCompel%26sku%3D541-470GCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CRCW0603470RJNEA{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|470R|±5%
133|R78|RESC1608X55N|1|Resistor SMD chip 470 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCRCW0603470RJNEA%26seller%3DCompel%26sku%3D541-470GCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CRCW0603470RJNEA{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|470R|±5%
134|R79|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
